Date,南亞科,智原,世芯-KY,創意,華新科,友達,南電,華通,技嘉,緯創,潤泰新,金寶,華碩,士電,和潤企業,遠傳
2023-06-05 00:00:00+08:00,69.9305191040039,168.34947204589844,1636.3641357421875,1440.0,101.87937927246094,17.77450942993164,286.29473876953125,44.099998474121094,211.5,69.2427749633789,39.9968147277832,13.567525863647461,298.4519958496094,153.09230041503906,117.04792785644531,74.40762329101562
2023-06-06 00:00:00+08:00,70.22149658203125,165.9166717529297,1611.4954833984375,1455.0,96.5173110961914,17.96666717529297,278.3160095214844,44.5,209.0,68.85266876220703,40.05093765258789,13.665485382080078,297.97601318359375,151.11692810058594,121.03820037841797,75.1737289428711
2023-06-07 00:00:00+08:00,69.73654174804688,167.3763427734375,1661.23291015625,1465.0,96.61479949951172,17.822547912597656,272.21466064453125,44.099998474121094,224.5,66.90216827392578,39.88856887817383,13.714466094970703,299.40399169921875,154.57383728027344,123.2550048828125,75.1737289428711
2023-06-08 00:00:00+08:00,68.08769226074219,163.97042846679688,1551.8104248046875,1385.0,92.7151107788086,17.534313201904297,264.7052917480469,44.04999923706055,219.0,66.31702423095703,39.239097595214844,13.763446807861328,298.9280090332031,149.6353759765625,121.48155975341797,75.46102142333984
2023-06-09 00:00:00+08:00,69.15459442138672,168.83602905273438,1576.67919921875,1405.0,93.69003295898438,17.534313201904297,267.0519714355469,44.20000076293945,240.5,71.19327545166016,39.07672882080078,14.057328224182129,299.8800048828125,150.1292266845703,124.58509826660156,75.26949310302734
2023-06-12 00:00:00+08:00,70.70645141601562,169.80914306640625,1641.337890625,1465.0,92.42263793945312,17.726470947265625,268.4599609375,43.79999923706055,243.0,68.9501953125,38.48137664794922,13.91038703918457,308.92401123046875,146.67230224609375,122.8116455078125,74.98220825195312
2023-06-13 00:00:00+08:00,72.54927825927734,182.45968627929688,1765.6817626953125,1545.0,93.69003295898438,17.822547912597656,275.0306701660156,43.79999923706055,245.0,70.0229721069336,39.78032302856445,13.665485382080078,304.6400146484375,144.69691467285156,122.3682861328125,76.3228759765625
2023-06-14 00:00:00+08:00,73.90715026855469,181.0,1750.760498046875,1565.0,93.30006408691406,17.63039207458496,275.5,43.650001525878906,242.5,74.80169677734375,39.509708404541016,13.61650562286377,302.260009765625,141.7338409423828,125.91519165039062,76.22711944580078
2023-06-15 00:00:00+08:00,73.03423309326172,190.0,1790.5504150390625,1645.0,94.37248229980469,17.678430557250977,281.0,43.400001525878906,246.0,78.21507263183594,39.72620391845703,13.812426567077637,304.16400146484375,148.15383911132812,128.1320037841797,77.56779479980469
2023-06-16 00:00:00+08:00,76.13794708251953,193.0,1830.3404541015625,1650.0,93.3975601196289,17.91862678527832,279.5,43.45000076293945,254.5,78.21507263183594,39.02260208129883,15.183873176574707,301.3080139160156,154.0800018310547,129.46209716796875,75.84406280517578
2023-06-19 00:00:00+08:00,75.65299224853516,196.5,1825.36669921875,1700.0,92.91009521484375,19.40784454345703,278.0,43.25,252.5,76.45962524414062,39.293216705322266,14.889991760253906,296.072021484375,149.6353759765625,125.91519165039062,78.52542114257812
2023-06-20 00:00:00+08:00,75.071044921875,196.0,1835.314208984375,1690.0,92.42263793945312,18.83137321472168,281.5,43.29999923706055,256.0,75.77694702148438,39.1308479309082,14.498149871826172,295.1199951171875,152.1046142578125,124.14173889160156,75.1737289428711
2023-06-21 00:00:00+08:00,72.35529327392578,199.0,1800.4979248046875,1625.0,92.52012634277344,19.311765670776367,278.0,43.25,260.0,82.01854705810547,38.80611038208008,15.036932945251465,299.40399169921875,151.6107635498047,124.14173889160156,73.73728942871094
2023-06-26 00:00:00+08:00,70.8034439086914,202.0,1825.36669921875,1615.0,92.42263793945312,18.927452087402344,275.0,43.75,243.5,80.75072479248047,39.02260208129883,14.743051528930664,305.5920104980469,151.11692810058594,125.47183227539062,73.35423278808594
2023-06-27 00:00:00+08:00,68.66963958740234,198.0,1740.81298828125,1560.0,91.25272369384766,18.11078453063965,268.5,44.099998474121094,233.0,77.62992095947266,38.91435623168945,14.400189399719238,300.35601806640625,142.72154235839844,125.02847290039062,74.5033950805664
2023-06-28 00:00:00+08:00,69.5,201.0,1720.91796875,1550.0,91.3502197265625,17.96666717529297,262.0,44.849998474121094,227.0,76.752197265625,39.1308479309082,14.550000190734863,300.8320007324219,142.22769165039062,126.80191802978516,74.02458190917969
2023-06-29 00:00:00+08:00,72.19999694824219,210.0,1795.524169921875,1600.0,94.37248229980469,18.014705657958984,262.5,44.79999923706055,233.0,81.53092193603516,38.91435623168945,14.550000190734863,298.9280090332031,145.19076538085938,127.68864440917969,74.98220825195312
2023-06-30 00:00:00+08:00,70.80000305175781,211.0,1785.57666015625,1605.0,93.0075912475586,17.870588302612305,264.0,44.400001525878906,243.5,88.55272674560547,38.91435623168945,14.75,299.40399169921875,147.66000366210938,132.12228393554688,75.26949310302734
2023-07-03 00:00:00+08:00,70.0999984741211,228.0,1880.0780029296875,1670.0,94.08000183105469,17.822547912597656,270.0,44.900001525878906,248.0,93.33145141601562,39.02260208129883,15.0,297.5,152.1046142578125,132.56564331054688,73.9288101196289
2023-07-04 00:00:00+08:00,70.4000015258789,250.5,1885.0517578125,1700.0,94.177490234375,18.014705657958984,262.0,44.95000076293945,272.5,102.40128326416016,38.968482971191406,16.350000381469727,293.5,148.15383911132812,134.33908081054688,73.44999694824219
2023-07-05 00:00:00+08:00,70.0999984741211,255.5,1800.4979248046875,1635.0,93.69003295898438,17.91862678527832,261.5,46.099998474121094,265.0,102.5,39.1308479309082,15.649999618530273,296.5,144.2030792236328,133.89572143554688,70.4000015258789
2023-07-06 00:00:00+08:00,70.0999984741211,253.5,1870.1304931640625,1650.0,92.42263793945312,18.158823013305664,255.5,45.5,264.0,105.5,38.48137664794922,15.899999618530273,300.0,148.15383911132812,132.56564331054688,69.5999984741211
2023-07-07 00:00:00+08:00,69.0999984741211,244.5,1850.2354736328125,1600.0,92.32514190673828,17.678430557250977,246.5,45.599998474121094,261.0,106.0,38.319007873535156,15.899999618530273,293.0,148.64768981933594,131.6789093017578,69.69999694824219
2023-07-10 00:00:00+08:00,69.69999694824219,253.5,1885.0517578125,1615.0,91.93517303466797,17.870588302612305,243.5,44.849998474121094,273.5,103.0,38.80611038208008,15.5,292.0,151.11692810058594,132.56564331054688,69.5999984741211
2023-07-11 00:00:00+08:00,69.9000015258789,262.0,1830.3404541015625,1585.0,94.177490234375,18.495098114013672,247.0,45.599998474121094,276.5,113.0,38.643741607666016,15.850000381469727,296.0,149.14154052734375,134.782470703125,70.80000305175781
